gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
1,23,24,2,4,0,5,6,14,0.5,0.2,0.1,0.05,0.1,0.05,0.23,0.14,0.19,0.16,0.1,0.18,6,7,6,7,5,5.0,7.0,6.0,6.0,7.0,4.0,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.35,6,5.0,0
1,23,26,2,2,1,5,6,14,0.1,0.3,0.2,0.15,0.15,0.1,0.23,0.14,0.19,0.16,0.1,0.18,6,7,6,7,5,6.0,7.0,7.0,5.0,7.0,5.0,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,-0.18,6,6.0,1
1,22,26,2,0,0,6,2,14,0.18,0.18,0.2,0.18,0.16,0.1,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,8,7,9,9,7,7.0,8.0,9.0,10.0,6.0,6.0,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,0.17,7,4.0,0
1,22,24,2,2,1,6,2,14,0.14288571142885712,0.14288571142885712,0.21427857214278573,0.21427857214278573,0.19048095190480954,0.09519048095190481,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,8,7,9,9,7,8.0,7.0,8.0,7.0,6.0,4.0,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,-0.01,7,7.0,0
1,23,22,2,2,1,5,6,14,0.1,0.2,0.15,0.2,0.15,0.2,0.23,0.14,0.19,0.16,0.1,0.18,6,7,6,7,5,7.0,7.0,7.0,7.0,6.0,6.0,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.46,6,7.0,1
1,22,33,2,2,1,6,2,14,0.08330833083308331,0.2083208320832083,0.2083208320832083,0.14581458145814583,0.16671667166716675,0.18751875187518752,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,8,7,9,9,7,5.0,10.0,8.0,5.0,10.0,6.0,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,-0.15,7,4.0,0
1,22,23,2,2,1,6,2,14,0.16,0.16,0.16,0.18,0.18,0.16,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,8,7,9,9,7,6.0,8.0,10.0,9.0,3.0,1.0,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,0.44,7,5.0,0
1,22,24,2,2,1,6,2,14,0.11361136113611363,0.18181818181818185,0.22732273227322738,0.18181818181818185,0.11361136113611363,0.18181818181818185,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,8,7,9,9,7,6.0,8.0,10.0,7.0,5.0,3.0,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,-0.29,7,4.0,0
1,27,27,0,0,1,1,1,14,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,0.15218478152184783,0.15218478152184783,0.19568043195680435,0.17388261173882613,0.13038696130386962,0.19568043195680435,7,8,7,9,8,6.0,6.0,7.0,7.0,6.0,7.0,3,3,3,8,7,7,6,2,8,5,4,3,9,10,10,7,3,0.11,4,6.0,1
1,28,28,0,2,0,2,1,14,0.08510000000000001,0.1915,0.1915,0.1915,0.1915,0.14890000000000003,0.16281628162816283,0.20932093209320932,0.18601860186018604,0.18601860186018604,0.1395139513951395,0.11631163116311632,7,8,6,9,8,7.0,7.0,7.0,6.0,6.0,6.0,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.32,6,6.0,1
1,28,30,0,1,0,2,1,14,0.14,0.18,0.16,0.18,0.18,0.16,0.16281628162816283,0.20932093209320932,0.18601860186018604,0.18601860186018604,0.1395139513951395,0.11631163116311632,7,8,6,9,8,6.0,8.0,8.0,7.0,8.0,8.0,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.75,6,6.0,1
1,28,31,0,2,0,2,1,14,0.12,0.2,0.2,0.2,0.14,0.14,0.16281628162816283,0.20932093209320932,0.18601860186018604,0.18601860186018604,0.1395139513951395,0.11631163116311632,7,8,6,9,8,6.0,7.0,7.0,7.0,6.0,7.0,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.15,6,6.0,1
1,28,26,0,0,1,2,1,14,0.18,0.18,0.2,0.18,0.16,0.1,0.16281628162816283,0.20932093209320932,0.18601860186018604,0.18601860186018604,0.1395139513951395,0.11631163116311632,7,8,6,9,8,7.0,7.0,7.0,6.0,6.0,7.0,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.43,6,6.0,1
1,27,26,0,0,1,1,1,14,0.18,0.18,0.2,0.18,0.16,0.1,0.15218478152184783,0.15218478152184783,0.19568043195680435,0.17388261173882613,0.13038696130386962,0.19568043195680435,7,8,7,9,8,5.0,7.0,7.0,8.0,7.0,5.0,3,3,3,8,7,7,6,2,8,5,4,3,9,10,10,7,3,0.11,4,5.0,1
1,22,27,2,0,0,6,2,14,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,8,7,9,9,7,6.0,6.0,8.0,5.0,7.0,5.0,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,-0.19,7,5.0,0
1,28,27,0,2,0,2,1,14,0.15380000000000002,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.17309999999999998,0.15380000000000002,0.16281628162816283,0.20932093209320932,0.18601860186018604,0.18601860186018604,0.1395139513951395,0.11631163116311632,7,8,6,9,8,6.0,6.0,7.0,5.0,7.0,7.0,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,0.25,6,6.0,1
1,22,36,2,2,1,6,2,14,0.1818,0.1818,0.1818,0.1818,0.1364,0.1364,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,8,7,9,9,7,5.0,6.0,7.0,4.0,5.0,5.0,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,-0.15,7,4.0,0
1,23,27,2,0,0,5,6,14,0.58,0.05,0.08,0.1,0.07,0.12,0.23,0.14,0.19,0.16,0.1,0.18,6,7,6,7,5,9.0,7.0,9.0,8.0,8.0,6.0,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.46,6,10.0,1
1,28,28,0,0,1,2,1,14,0.14287142571485703,0.16326734653069386,0.16326734653069386,0.1836632673465307,0.1836632673465307,0.16326734653069386,0.16281628162816283,0.20932093209320932,0.18601860186018604,0.18601860186018604,0.1395139513951395,0.11631163116311632,7,8,6,9,8,6.0,6.0,6.0,5.0,7.0,6.0,2,1,8,8,8,8,5,3,1,9,8,7,8,6,8,4,5,-0.12,6,5.0,1
1,23,26,2,3,0,5,6,14,0.25,0.25,0.25,0.12,0.03,0.1,0.23,0.14,0.19,0.16,0.1,0.18,6,7,6,7,5,8.0,7.0,7.0,8.0,6.0,6.0,4,3,4,7,7,6,2,8,8,8,6,6,9,8,9,5,6,0.24,6,6.0,1
1,22,28,2,2,1,6,2,14,0.08510000000000001,0.1915,0.1915,0.1915,0.1915,0.14890000000000003,0.16670000000000001,0.1875,0.1875,0.1875,0.1875,0.0833,8,7,9,9,7,7.0,6.0,7.0,5.0,8.0,7.0,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,-0.11,7,7.0,0
0,27,24,0,2,0,9,3,15,0.2,0.15,0.2,0.2,0.15,0.1,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,5.0,7.0,7.0,7.0,7.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.21,2,4.0,0
0,27,30,0,2,0,9,3,15,0.35,0.1,0.2,0.25,0.05,0.05,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,6.0,7.0,8.0,7.0,7.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,-0.07,2,6.0,0
0,27,23,0,0,1,9,3,15,0.25,0.15,0.2,0.2,0.1,0.1,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,4.0,6.0,7.0,6.0,7.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.58,2,4.0,0
0,27,23,0,0,1,9,3,15,0.15,0.25,0.2,0.1,0.1,0.2,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,5.0,7.0,6.0,7.0,6.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.26,2,4.0,0
0,27,26,0,0,1,9,3,15,0.25,0.2,0.2,0.2,0.05,0.1,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,3.0,8.0,7.0,3.0,6.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,-0.22,2,3.0,0
0,27,23,0,0,1,9,3,15,0.4,0.3,0.0,0.2,0.0,0.1,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,6.0,7.0,7.0,6.0,6.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,-0.27,2,4.0,1
0,27,30,0,2,0,9,3,15,0.25,0.2,0.2,0.2,0.0,0.15,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,6.0,9.0,7.0,6.0,7.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.37,2,6.0,0
0,27,24,0,4,0,9,3,15,0.3,0.3,0.3,0.05,0.02,0.03,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,5.0,8.0,7.0,5.0,6.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.12,2,4.0,0
0,27,30,0,2,0,9,3,15,0.4,0.1,0.2,0.1,0.0,0.2,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,6.0,8.0,8.0,7.0,6.0,7.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,-0.1,2,6.0,0
0,27,24,0,0,1,9,3,15,0.2,0.16,0.16,0.17,0.16,0.15,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,5.0,8.0,7.0,7.0,7.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,-0.05,2,6.0,0
0,27,22,0,0,1,9,3,15,0.2,0.05,0.25,0.25,0.05,0.2,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,7.0,8.0,8.0,7.0,8.0,7.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.62,2,7.0,1
0,27,22,0,2,0,9,3,15,0.3,0.1,0.2,0.15,0.15,0.1,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,5.0,7.0,7.0,7.0,7.0,7.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.12,2,5.0,0
0,27,27,0,1,0,9,3,15,0.4,0.2,0.2,0.2,0.0,0.0,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,7.0,8.0,7.0,7.0,7.0,8.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.53,2,7.0,1
0,27,23,0,2,0,9,3,15,0.23,0.14,0.19,0.16,0.1,0.18,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,10.0,10.0,10.0,9.0,5.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.46,2,8.0,1
0,27,25,0,0,1,9,3,15,0.15,0.3,0.2,0.2,0.1,0.05,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,6.0,7.0,8.0,7.0,8.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,-0.33,2,6.0,0
0,27,29,0,2,0,9,3,15,0.3,0.2,0.2,0.2,0.1,0.0,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,8.0,8.0,8.0,8.0,8.0,7.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.44,2,7.0,1
0,27,26,0,2,0,9,3,15,0.25,0.25,0.25,0.13,0.12,0.0,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,6.0,7.0,7.0,7.0,6.0,8.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.03,2,6.0,0
0,27,28,0,2,0,9,3,15,0.2,0.2,0.2,0.2,0.0,0.2,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,6.0,7.0,7.0,8.0,7.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.49,2,6.0,1
0,27,25,0,2,0,9,3,15,0.7,0.0,0.15,0.15,0.0,0.0,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,7.0,7.0,7.0,8.0,7.0,8.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.59,2,7.0,1
0,27,32,0,2,0,9,3,15,0.5,0.0,0.1,0.3,0.0,0.1,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,6.0,8.0,7.0,8.0,7.0,8.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.09,2,7.0,1
0,27,30,0,2,0,9,3,15,0.3,0.03,0.3,0.3,0.03,0.04,0.58,0.05,0.08,0.1,0.07,0.12,8,9,9,8,8,4.0,7.0,7.0,7.0,7.0,6.0,3,3,6,10,9,9,5,5,8,9,6,9,4,9,9,9,3,0.63,2,4.0,0
0,25,26,2,0,0,9,9,16,0.4,0.2,0.2,0.2,0.0,0.0,0.18,0.18,0.18,0.18,0.18,0.1,8,9,10,9,10,2.0,9.0,3.0,10.0,8.0,4.0,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,0.29,5,6.0,0
0,25,23,2,2,1,9,9,16,0.3,0.0,0.3,0.15,0.15,0.1,0.18,0.18,0.18,0.18,0.18,0.1,8,9,10,9,10,8.0,5.0,9.0,4.0,9.0,3.0,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,0.41,5,5.0,0
0,25,25,2,2,1,9,9,16,0.3,0.3,0.4,0.0,0.0,0.0,0.18,0.18,0.18,0.18,0.18,0.1,8,9,10,9,10,1.0,1.0,10.0,1.0,9.0,1.0,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,0.14,5,3.0,0
0,25,24,2,0,0,9,9,16,0.15,0.15,0.2,0.15,0.15,0.2,0.18,0.18,0.18,0.18,0.18,0.1,8,9,10,9,10,5.0,8.0,10.0,3.0,8.0,3.0,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,-0.04,5,3.0,0
0,25,36,2,0,0,9,9,16,0.18,0.1,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.1,8,9,10,9,10,3.0,4.0,7.0,3.0,8.0,3.0,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,0.25,5,1.0,0
0,25,27,2,0,0,9,9,16,0.2,0.14,0.18,0.16,0.16,0.16,0.18,0.18,0.18,0.18,0.18,0.1,8,9,10,9,10,8.0,10.0,9.0,4.0,8.0,5.0,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,-0.16,5,5.0,0
0,25,24,2,0,0,9,9,16,0.2,0.2,0.2,0.2,0.2,0.0,0.18,0.18,0.18,0.18,0.18,0.1,8,9,10,9,10,3.0,10.0,9.0,7.0,8.0,5.0,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,-0.35,5,7.0,0
0,24,25,0,0,1,3,3,17,0.2,0.3,0.1,0.15,0.0,0.25,0.15,0.2,0.15,0.2,0.15,0.15,7,9,10,8,8,3.0,7.0,7.0,4.0,7.0,3.0,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,-0.14,7,6.0,0
0,23,24,0,3,0,2,4,17,0.3,0.1,0.2,0.2,0.1,0.1,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,4.0,5.0,5.0,5.0,5.0,4.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.13,5,5.0,0
1,25,26,2,0,0,7,1,17,0.2,0.3,0.1,0.15,0.1,0.15,0.27,0.15,0.28,0.1,0.1,0.1,8,9,6,10,7,6.0,7.0,8.0,4.0,5.0,4.0,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,-0.29,7,4.0,0
0,23,25,0,2,0,2,4,17,0.25,0.2,0.3,0.15,0.05,0.05,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,6.0,7.0,8.0,7.0,6.0,6.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.52,5,7.0,1
1,23,26,2,0,0,1,1,17,0.18,0.18,0.2,0.18,0.16,0.1,0.186018601860186,0.1395139513951395,0.186018601860186,0.1628162816281628,0.1628162816281628,0.1628162816281628,6,7,7,7,5,3.0,6.0,5.0,8.0,2.0,4.0,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.36,3,5.0,0
1,25,27,2,0,0,7,1,17,0.19,0.2,0.19,0.14,0.13,0.15,0.27,0.15,0.28,0.1,0.1,0.1,8,9,6,10,7,6.0,7.0,8.0,8.0,7.0,5.0,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,0.31,7,5.0,1
0,23,34,0,2,0,2,4,17,0.3,0.1,0.3,0.1,0.05,0.15,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,5.0,6.0,7.0,4.0,6.0,5.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.6,5,6.0,1
0,23,27,0,2,0,2,4,17,0.2,0.2,0.15,0.25,0.1,0.1,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,6.0,7.0,7.0,6.0,5.0,6.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.68,5,6.0,1
0,26,24,0,3,0,1,4,17,0.3,0.1,0.2,0.2,0.1,0.1,0.15,0.2,0.2,0.2,0.15,0.1,5,8,7,7,8,5.0,6.0,7.0,6.0,6.0,6.0,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.39,3,7.0,0
0,23,29,0,2,0,2,4,17,0.3,0.25,0.18,0.18,0.04,0.05,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,5.0,6.0,6.0,4.0,5.0,6.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.34,5,6.0,1
0,23,22,0,2,0,2,4,17,0.1,0.15,0.25,0.15,0.15,0.2,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,5.0,6.0,6.0,4.0,6.0,5.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.15,5,6.0,0
0,23,21,0,2,0,2,4,17,0.25,0.1,0.25,0.05,0.1,0.25,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,5.0,8.0,7.0,5.0,6.0,4.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.61,5,5.0,0
0,23,28,0,0,1,2,4,17,0.2,0.3,0.1,0.2,0.0,0.2,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,6.0,5.0,6.0,4.0,6.0,5.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.34,5,6.0,1
0,23,22,0,0,1,2,4,17,0.35,0.4,0.05,0.05,0.07,0.08,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,4.0,6.0,5.0,5.0,6.0,4.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.03,5,5.0,0
0,23,26,0,2,0,2,4,17,0.24,0.16,0.28,0.14,0.08,0.1,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,7.0,7.0,8.0,7.0,6.0,8.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.63,5,7.0,1
0,23,25,0,2,0,2,4,17,0.6,0.2,0.0,0.2,0.0,0.0,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,5.0,6.0,7.0,6.0,7.0,7.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.49,5,6.0,0
0,23,27,0,2,0,2,4,17,0.2,0.2,0.2,0.15,0.05,0.2,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,6.0,6.0,7.0,5.0,5.0,6.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.47,5,6.0,1
0,23,27,0,0,1,2,4,17,0.2,0.2,0.15,0.15,0.12,0.18,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,4.0,5.0,8.0,5.0,7.0,5.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.38,5,5.0,0
0,23,23,0,1,0,2,4,17,0.25,0.15,0.2,0.2,0.1,0.1,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,6.0,7.0,6.0,7.0,5.0,6.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,-0.06,5,6.0,1
0,26,23,0,1,0,1,4,17,0.25,0.15,0.2,0.2,0.1,0.1,0.15,0.2,0.2,0.2,0.15,0.1,5,8,7,7,8,5.0,7.0,8.0,8.0,8.0,5.0,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.02,3,6.0,0
1,25,28,2,3,0,2,1,17,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.2,0.3,0.15,0.05,0.05,5,9,5,8,6,7.0,8.0,7.0,7.0,8.0,5.0,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,0.45,5,5.0,0
1,25,26,2,1,0,7,1,17,0.2,0.2,0.2,0.1,0.2,0.1,0.27,0.15,0.28,0.1,0.1,0.1,8,9,6,10,7,8.0,8.0,8.0,9.0,6.0,4.0,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,-0.07,7,8.0,0
1,23,28,2,0,0,1,1,17,0.0976097609760976,0.19511951195119512,0.19511951195119512,0.1463146314631463,0.19511951195119512,0.1707170717071707,0.186018601860186,0.1395139513951395,0.186018601860186,0.1628162816281628,0.1628162816281628,0.1628162816281628,6,7,7,7,5,4.0,8.0,6.0,5.0,6.0,4.0,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.05,3,4.0,0
1,25,23,2,0,0,7,1,17,0.16,0.16,0.19,0.17,0.14,0.18,0.27,0.15,0.28,0.1,0.1,0.1,8,9,6,10,7,7.0,8.0,9.0,8.0,7.0,4.0,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,0.18,7,5.0,1
0,23,25,0,2,0,2,4,17,0.27,0.15,0.28,0.1,0.1,0.1,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,6.0,6.0,6.0,5.0,5.0,5.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.18,5,6.0,1
1,23,27,2,0,0,1,1,17,0.1509,0.1698,0.1698,0.1887,0.1887,0.1321,0.186018601860186,0.1395139513951395,0.186018601860186,0.1628162816281628,0.1628162816281628,0.1628162816281628,6,7,7,7,5,6.0,5.0,6.0,5.0,4.0,3.0,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,0.14,3,5.0,1
0,26,28,0,3,0,1,4,17,0.23,0.18,0.21,0.18,0.1,0.1,0.15,0.2,0.2,0.2,0.15,0.1,5,8,7,7,8,7.0,6.0,7.0,6.0,5.0,5.0,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.69,3,5.0,0
0,23,28,0,3,0,2,4,17,0.23,0.18,0.21,0.18,0.1,0.1,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,6.0,5.0,5.0,5.0,6.0,5.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.31,5,6.0,1
0,23,32,0,2,0,2,4,17,0.25,0.15,0.2,0.25,0.1,0.05,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,5.0,6.0,5.0,4.0,5.0,6.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.68,5,5.0,0
1,25,25,2,1,0,1,5,17,0.1,0.15,0.35,0.15,0.1,0.15,0.3,0.3,0.4,0.0,0.0,0.0,7,9,4,10,5,7.0,8.0,7.0,6.0,6.0,5.0,2,4,4,8,8,8,7,5,2,6,5,7,8,9,9,7,7,0.48,5,8.0,1
1,25,26,2,1,0,2,1,17,0.2,0.2,0.2,0.1,0.2,0.1,0.25,0.2,0.3,0.15,0.05,0.05,5,9,5,8,6,6.0,7.0,8.0,8.0,7.0,5.0,8,1,5,5,6,5,5,4,2,10,2,7,10,7,8,2,2,0.42,5,7.0,1
1,23,27,2,0,0,1,1,17,0.14,0.2,0.2,0.14,0.18,0.14,0.186018601860186,0.1395139513951395,0.186018601860186,0.1628162816281628,0.1628162816281628,0.1628162816281628,6,7,7,7,5,7.0,8.0,8.0,6.0,5.0,3.0,9,9,8,6,8,8,9,2,5,6,5,6,8,6,7,3,2,-0.17,3,7.0,1
0,23,27,0,2,0,2,4,17,0.25,0.2,0.25,0.2,0.1,0.0,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,5.0,7.0,7.0,6.0,5.0,6.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.6,5,6.0,1
1,25,24,2,3,0,7,1,17,0.3,0.2,0.2,0.1,0.15,0.05,0.27,0.15,0.28,0.1,0.1,0.1,8,9,6,10,7,8.0,9.0,9.0,8.0,9.0,6.0,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,0.63,7,8.0,1
0,23,28,0,1,0,2,4,17,0.2,0.18,0.2,0.17,0.1,0.15,0.16,0.16,0.19,0.17,0.14,0.18,5,4,7,8,6,7.0,7.0,7.0,6.0,6.0,6.0,8,4,6,9,8,7,8,4,6,9,2,7,5,6,7,6,4,0.41,5,6.0,1
1,25,28,2,3,0,7,1,17,0.0,0.25,0.25,0.25,0.25,0.0,0.27,0.15,0.28,0.1,0.1,0.1,8,9,6,10,7,6.5,8.0,9.0,10.0,8.0,4.0,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,-0.09,7,3.0,0
0,26,22,0,0,1,1,4,17,0.35,0.4,0.05,0.05,0.07,0.08,0.15,0.2,0.2,0.2,0.15,0.1,5,8,7,7,8,6.0,4.0,6.0,5.0,6.0,4.0,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.1,3,3.0,0
0,26,28,0,0,1,1,4,17,0.2,0.3,0.1,0.2,0.0,0.2,0.15,0.2,0.2,0.2,0.15,0.1,5,8,7,7,8,6.0,7.0,7.0,9.0,8.0,6.0,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.17,3,8.0,1
0,26,27,0,0,1,1,4,17,0.2,0.2,0.15,0.15,0.12,0.18,0.15,0.2,0.2,0.2,0.15,0.1,5,8,7,7,8,4.0,8.0,8.0,7.0,8.0,6.0,6,4,3,9,9,8,3,5,8,9,2,9,9,9,9,4,6,0.3,3,7.0,1
1,25,28,2,2,1,7,1,17,0.25,0.2,0.2,0.25,0.0,0.1,0.27,0.15,0.28,0.1,0.1,0.1,8,9,6,10,7,8.0,7.0,8.0,7.0,7.0,4.0,7,1,6,5,2,3,5,3,4,9,6,3,8,1,2,1,1,0.17,7,6.5,1
