gender,age,age_o,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
1,0,1,2,3,0,3,4,46,0,0,0,0,0,0,0,1,0,1,0,0,4,4,4,4,4,4,4,4,4,4,3,4,1,4,4,3,3,3,2,3,1,0,4,3,2,3,3,0,3,3,4,1
1,0,2,2,2,1,3,4,47,1,1,1,1,0,0,1,0,1,1,0,0,3,3,4,3,2,4,3,3,3,3,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,3,3,3,1
1,0,1,2,2,1,0,0,47,0,0,0,0,0,0,1,0,1,0,0,0,3,2,3,4,4,2,4,3,3,4,2,0,0,1,2,2,2,4,0,1,3,0,2,3,3,3,1,0,3,3,3,1
1,0,2,2,2,1,3,4,47,0,1,1,0,0,0,1,0,1,1,0,0,3,3,4,3,2,3,3,3,2,3,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,2,3,2,0
1,0,0,2,2,1,3,4,47,2,0,1,0,0,0,1,0,1,1,0,0,3,3,4,3,2,3,3,2,3,2,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,0,3,2,0
1,0,0,0,2,0,2,0,47,0,0,1,1,0,0,1,0,1,1,0,0,2,3,2,3,3,2,2,2,2,2,2,2,0,2,2,2,2,1,3,2,4,3,3,4,3,3,2,1,3,2,2,0
1,0,0,2,2,1,0,0,47,0,0,0,0,0,0,1,0,1,0,0,0,3,2,3,4,4,3,3,3,3,3,3,0,0,1,2,2,2,4,0,1,3,0,2,3,3,3,1,0,3,3,2,1
1,1,1,3,0,0,1,3,47,0,1,0,1,1,0,0,1,1,1,0,1,3,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,3,4,4,1,4,4,4,3,3,1,3,3,4,1
1,0,0,2,2,1,3,4,47,0,1,1,0,0,0,1,0,1,1,0,0,3,3,4,3,2,3,3,3,4,3,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,3,3,2,0
1,0,0,2,0,0,3,4,47,0,1,0,0,0,0,1,0,1,1,0,0,3,3,4,3,2,4,4,3,3,3,1,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,2,3,3,0
1,0,1,2,0,0,3,4,47,1,1,1,0,0,0,1,0,1,1,0,0,3,3,4,3,2,3,3,4,3,3,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,3,3,3,0
1,0,0,0,3,0,2,0,47,0,0,1,1,0,0,1,0,1,1,0,0,2,3,2,3,3,3,3,3,3,3,1,2,0,2,2,2,2,1,3,2,4,3,3,4,3,3,2,1,3,2,2,0
1,0,0,0,2,0,2,0,47,1,0,0,1,0,0,1,0,1,1,0,0,2,3,2,3,3,3,2,4,3,3,1,2,0,2,2,2,2,1,3,2,4,3,3,4,3,3,2,1,3,2,1,0
1,0,0,0,4,0,2,0,47,0,0,1,1,0,0,1,0,1,1,0,0,2,3,2,3,3,2,2,2,2,2,2,2,0,2,2,2,2,1,3,2,4,3,3,4,3,3,2,1,3,2,2,0
1,0,1,2,2,1,3,4,47,1,1,1,0,0,0,1,0,1,1,0,0,3,3,4,3,2,3,4,3,2,2,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,2,3,3,0
1,1,1,3,3,1,1,3,47,1,1,1,0,0,0,0,1,1,1,0,1,3,4,4,4,4,3,3,4,4,4,4,2,4,3,4,4,4,4,3,4,4,1,4,4,4,3,3,1,3,3,4,1
1,0,0,2,0,0,3,4,47,0,2,0,1,0,0,1,0,1,1,0,0,3,3,4,3,2,3,3,3,3,3,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,3,3,2,0
1,0,0,0,2,0,2,0,47,0,0,1,1,1,0,1,0,1,1,0,0,2,3,2,3,3,2,2,2,2,2,2,2,0,2,2,2,2,1,3,2,4,3,3,4,3,3,2,1,3,2,2,0
1,0,0,0,1,0,2,0,47,1,1,1,1,0,0,1,0,1,1,0,0,2,3,2,3,3,2,2,2,2,2,2,2,0,2,2,2,2,1,3,2,4,3,3,4,3,3,2,1,2,2,2,0
1,0,0,2,0,0,0,0,47,1,1,1,1,0,0,1,0,1,0,0,0,3,2,3,4,4,4,4,4,4,3,3,0,0,1,2,2,2,4,0,1,3,0,2,3,3,3,1,0,3,3,4,1
1,0,0,2,2,1,3,4,47,1,1,0,0,0,0,1,0,1,1,0,0,3,3,4,3,2,4,4,3,4,3,3,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,3,3,4,1
1,0,0,2,1,0,0,0,47,0,0,1,0,0,0,1,0,1,0,0,0,3,2,3,4,4,3,3,3,3,3,3,0,0,1,2,2,2,4,0,1,3,0,2,3,3,3,1,0,3,3,2,1
1,0,0,0,3,0,2,0,47,2,0,0,0,0,0,1,0,1,1,0,0,2,3,2,3,3,3,3,3,3,3,3,2,0,2,2,2,2,1,3,2,4,3,3,4,3,3,2,1,3,2,3,0
1,0,1,2,0,0,3,4,47,0,2,0,0,0,0,1,0,1,1,0,0,3,3,4,3,2,3,4,3,3,3,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,2,3,3,0
1,0,0,2,2,1,0,0,47,0,1,1,1,1,0,1,0,1,0,0,0,3,2,3,4,4,3,3,3,3,3,3,0,0,1,2,2,2,4,0,1,3,0,2,3,3,3,1,0,3,3,3,1
1,0,1,2,2,1,3,4,47,0,0,1,0,0,1,1,0,1,1,0,0,3,3,4,3,2,3,3,3,2,3,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,2,3,3,0
1,0,1,2,2,1,3,4,47,0,1,1,0,0,0,1,0,1,1,0,0,3,3,4,3,2,3,4,4,3,3,3,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,3,3,2,0
1,0,1,2,0,0,3,4,47,0,1,1,0,1,0,1,0,1,1,0,0,3,3,4,3,2,4,4,4,4,4,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,1,3,4,1
1,0,1,2,2,1,3,4,47,0,1,1,1,0,0,1,0,1,1,0,0,3,3,4,3,2,4,3,3,3,3,2,1,1,1,3,3,3,1,4,2,4,4,3,4,2,3,2,1,2,3,3,1
1,0,1,2,2,1,0,0,47,1,0,1,0,0,1,1,0,1,0,0,0,3,2,3,4,4,3,3,3,3,3,3,0,0,1,2,2,2,4,0,1,3,0,2,3,3,3,1,0,4,3,2,1
1,1,0,3,4,0,1,3,47,0,0,2,1,0,0,0,1,1,1,0,1,3,4,4,4,4,4,4,4,4,4,3,2,4,3,4,4,4,4,3,4,4,1,4,4,4,3,3,1,3,3,4,1
0,2,0,2,2,1,3,3,48,1,1,0,1,0,0,0,1,1,1,0,1,3,4,3,4,2,2,4,3,3,2,3,1,1,2,4,4,3,4,0,3,4,3,4,4,3,3,0,4,3,3,3,0
0,2,1,2,2,1,3,3,48,1,1,1,0,0,1,0,1,1,1,0,1,3,4,3,4,2,3,3,3,3,4,3,1,1,2,4,4,3,4,0,3,4,3,4,4,3,3,0,4,4,3,3,0
0,2,1,2,4,0,3,3,48,1,0,1,1,0,0,0,1,1,1,0,1,3,4,3,4,2,4,4,3,4,4,3,1,1,2,4,4,3,4,0,3,4,3,4,4,3,3,0,4,2,3,4,1
0,2,1,2,2,1,3,3,48,1,1,1,1,0,0,0,1,1,1,0,1,3,4,3,4,2,3,4,4,3,3,4,1,1,2,4,4,3,4,0,3,4,3,4,4,3,3,0,4,3,3,4,1
0,2,1,2,2,1,3,3,48,0,0,1,0,0,1,0,1,1,1,0,1,3,4,3,4,2,3,3,4,4,3,3,1,1,2,4,4,3,4,0,3,4,3,4,4,3,3,0,4,3,3,4,1
0,2,1,2,4,0,3,3,48,1,1,0,0,0,1,0,1,1,1,0,1,3,4,3,4,2,3,4,4,3,4,2,1,1,2,4,4,3,4,0,3,4,3,4,4,3,3,0,4,3,3,3,0
0,2,0,2,4,0,3,3,48,1,1,1,1,0,0,0,1,1,1,0,1,3,4,3,4,2,3,4,4,3,4,3,1,1,2,4,4,3,4,0,3,4,3,4,4,3,3,0,4,3,3,3,1
0,2,0,2,0,0,3,3,48,1,1,0,0,0,1,0,1,1,1,0,1,3,4,3,4,2,3,4,4,2,3,3,1,1,2,4,4,3,4,0,3,4,3,4,4,3,3,0,4,2,3,3,0
0,2,1,2,4,0,3,3,48,0,0,0,0,0,0,0,1,1,1,0,1,3,4,3,4,2,2,3,4,3,3,3,1,1,2,4,4,3,4,0,3,4,3,4,4,3,3,0,4,3,3,3,0
0,0,0,2,0,0,3,2,49,1,1,0,0,0,0,1,1,1,1,1,0,4,4,4,4,4,3,4,4,4,4,3,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,2,1
0,0,1,2,0,0,3,2,49,0,0,1,0,0,0,1,1,1,1,1,0,4,4,4,4,4,3,4,4,3,3,3,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,3,0
0,0,1,2,4,0,3,2,49,1,1,1,0,0,0,1,1,1,1,1,0,4,4,4,4,4,3,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,3,3,1
0,0,1,2,0,0,3,2,49,0,1,1,1,0,1,1,1,1,1,1,0,4,4,4,4,4,3,3,4,4,4,3,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,3,0
0,0,1,2,4,0,3,2,49,1,0,1,1,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,3,4,1
0,0,1,2,1,0,3,2,49,1,0,1,0,0,0,1,1,1,1,1,0,4,4,4,4,4,3,4,4,3,3,3,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,3,3,0
0,0,1,2,3,0,3,2,49,1,0,1,1,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3,4,1
0,0,1,2,2,1,3,2,49,1,0,1,0,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3,4,1
0,0,1,2,2,1,3,2,49,1,1,1,1,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,4,1
0,0,0,2,2,1,3,2,49,1,1,0,1,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3,3,1
0,0,1,2,2,1,3,2,49,1,0,1,1,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,3,3,1
0,0,0,2,0,0,3,2,49,1,0,0,1,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,3,3,1
0,0,1,2,2,1,3,2,49,2,1,1,1,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3,3,0
0,0,1,2,2,1,3,2,49,1,0,1,1,1,0,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,3,4,1
0,0,1,2,3,0,3,2,49,1,1,1,0,0,0,1,1,1,1,1,0,4,4,4,4,4,3,4,4,3,4,3,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,2,1
0,0,0,2,2,1,0,3,50,1,0,1,1,0,0,1,0,0,0,0,0,4,4,3,4,4,2,3,3,3,3,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,2,2,2,0
0,1,1,2,0,0,1,2,50,2,0,0,0,0,0,0,1,1,1,0,1,3,4,4,4,3,2,3,3,2,3,2,4,4,4,4,4,2,3,0,2,4,4,4,4,3,4,2,3,3,2,2,0
0,1,1,2,3,0,1,2,50,1,1,1,0,0,0,0,1,1,1,0,1,3,4,4,4,3,3,3,3,3,3,2,4,4,4,4,4,2,3,0,2,4,4,4,4,3,4,2,3,3,2,3,0
0,1,1,2,2,1,1,2,50,2,0,0,2,0,0,0,1,1,1,0,1,3,4,4,4,3,3,3,3,2,3,2,4,4,4,4,4,2,3,0,2,4,4,4,4,3,4,2,3,3,2,3,0
0,0,2,2,2,1,0,3,50,1,0,0,1,0,0,1,0,0,0,0,0,4,4,3,4,4,3,4,4,4,4,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0
0,0,1,2,2,1,0,3,50,0,1,2,0,0,0,1,0,0,0,0,0,4,4,3,4,4,1,0,1,2,1,0,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,0,0
0,1,1,2,2,1,1,2,50,1,0,0,1,0,0,0,1,1,1,0,1,3,4,4,4,3,2,3,3,3,3,3,4,4,4,4,4,2,3,0,2,4,4,4,4,3,4,2,3,2,2,3,0
0,0,1,2,2,1,0,3,50,0,0,1,1,0,0,1,0,0,0,0,0,4,4,3,4,4,3,3,4,3,3,2,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0
0,0,1,2,2,1,0,3,50,4,0,0,0,0,0,1,0,0,0,0,0,4,4,3,4,4,3,4,3,3,3,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0
0,0,1,2,1,0,0,3,50,1,1,1,0,0,0,1,0,0,0,0,0,4,4,3,4,4,1,4,4,4,4,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,2,2,1,0
0,0,0,2,2,1,0,3,50,1,0,0,0,0,0,1,0,0,0,0,0,4,4,3,4,4,3,4,4,3,4,2,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0
0,0,1,2,2,1,0,3,50,1,1,1,1,0,0,1,0,0,0,0,0,4,4,3,4,4,3,4,4,3,4,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0
0,0,0,2,3,0,0,3,50,1,0,1,1,0,1,1,0,0,0,0,0,4,4,3,4,4,3,3,3,3,3,2,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,2,2,1,0
0,0,1,2,0,0,0,3,50,1,1,0,1,0,0,1,0,0,0,0,0,4,4,3,4,4,1,4,4,4,4,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,2,2,1,0
0,0,1,2,2,1,0,3,50,3,0,1,0,0,0,1,0,0,0,0,0,4,4,3,4,4,2,4,4,3,4,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0
0,0,0,2,2,1,0,3,50,1,0,1,1,0,0,1,0,0,0,0,0,4,4,3,4,4,2,3,3,3,3,2,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,2,2,1,0
0,1,0,2,4,0,1,2,50,1,0,1,1,0,0,0,1,1,1,0,1,3,4,4,4,3,3,4,3,3,3,3,4,4,4,4,4,2,3,0,2,4,4,4,4,3,4,2,3,2,2,3,0
0,0,1,2,2,1,0,3,50,2,0,0,1,0,0,1,0,0,0,0,0,4,4,3,4,4,2,3,3,3,3,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,2,2,2,0
0,0,1,2,0,0,0,3,50,1,1,1,1,1,0,1,0,0,0,0,0,4,4,3,4,4,2,3,4,3,4,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0
0,0,1,2,2,1,0,3,50,1,0,1,1,0,1,1,0,0,0,0,0,4,4,3,4,4,2,4,4,3,3,4,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0
0,0,0,2,2,1,0,3,50,1,1,1,0,0,0,1,0,0,0,0,0,4,4,3,4,4,2,4,4,3,3,2,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0
0,0,1,2,2,1,0,3,50,1,0,1,1,0,0,1,0,0,0,0,0,4,4,3,4,4,3,3,4,3,4,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,3,1
0,0,0,2,2,1,0,3,50,1,1,1,1,0,0,1,0,0,0,0,0,4,4,3,4,4,2,4,4,3,4,3,3,2,4,3,1,1,2,1,2,3,3,3,3,3,3,3,2,3,2,2,0
0,1,0,2,0,0,1,2,50,1,0,0,1,0,0,0,1,1,1,0,1,3,4,4,4,3,2,3,3,3,4,3,4,4,4,4,4,2,3,0,2,4,4,4,4,3,4,2,3,2,2,3,0
0,1,1,2,2,1,0,2,51,3,0,0,0,0,0,1,0,1,0,0,0,4,4,4,4,3,2,2,2,2,2,2,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,1,2,2,0
0,1,1,2,1,0,0,2,51,1,1,1,0,0,0,1,0,1,0,0,0,4,4,4,4,3,2,4,3,2,4,1,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,2,2,3,0
0,1,0,2,3,0,0,2,51,1,0,1,1,0,1,1,0,1,0,0,0,4,4,4,4,3,2,2,3,3,4,2,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,2,2,3,0
0,1,1,2,2,1,0,2,51,3,0,1,0,0,0,1,0,1,0,0,0,4,4,4,4,3,3,2,2,2,2,2,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,4,2,2,0
0,1,1,2,2,1,0,2,51,1,0,1,1,0,1,1,0,1,0,0,0,4,4,4,4,3,4,4,4,3,4,3,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,3,2,3,1
0,1,1,2,0,0,0,2,51,1,1,1,1,1,0,1,0,1,0,0,0,4,4,4,4,3,2,3,3,4,2,1,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,2,2,2,0
0,1,0,2,2,1,0,2,51,1,1,1,0,0,0,1,0,1,0,0,0,4,4,4,4,3,2,2,2,1,1,1,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,2,2,2,0
0,1,2,2,2,1,0,2,51,1,0,0,1,0,0,1,0,1,0,0,0,4,4,4,4,3,3,4,3,3,3,3,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,2,2,3,0
0,1,1,2,2,1,0,2,51,0,0,1,1,0,0,1,0,1,0,0,0,4,4,4,4,3,2,3,2,2,3,2,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,1,2,3,0
0,1,0,2,2,1,0,2,51,1,1,1,1,0,0,1,0,1,0,0,0,4,4,4,4,3,2,4,2,1,3,1,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,3,2,1,0
0,1,1,2,2,1,0,2,51,4,0,0,0,0,0,1,0,1,0,0,0,4,4,4,4,3,3,3,3,3,3,2,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,2,2,2,0
0,1,1,2,2,1,0,2,51,2,0,0,1,0,0,1,0,1,0,0,0,4,4,4,4,3,3,3,3,3,3,2,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,3,2,3,0
0,1,1,2,0,0,0,2,51,1,1,0,1,0,0,1,0,1,0,0,0,4,4,4,4,3,2,4,3,2,4,1,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,3,2,2,0
0,1,1,2,2,1,0,2,51,0,1,2,0,0,0,1,0,1,0,0,0,4,4,4,4,3,3,4,3,3,3,2,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,3,2,2,0
0,1,0,2,2,1,0,2,51,1,0,1,1,0,0,1,0,1,0,0,0,4,4,4,4,3,4,4,3,3,3,3,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,4,2,3,0
0,1,0,2,2,1,0,2,51,1,0,0,0,0,0,1,0,1,0,0,0,4,4,4,4,3,3,4,4,3,4,2,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,3,2,3,0
0,1,1,2,2,1,0,2,51,1,0,1,1,0,0,1,0,1,0,0,0,4,4,4,4,3,3,3,3,1,2,2,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,4,2,2,0
0,1,0,2,2,1,0,2,51,1,0,1,1,0,0,1,0,1,0,0,0,4,4,4,4,3,4,3,3,3,3,2,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,3,2,2,0
0,1,1,2,2,1,0,2,51,1,1,1,1,0,0,1,0,1,0,0,0,4,4,4,4,3,3,4,4,4,3,3,4,0,3,4,3,3,4,0,4,4,0,1,2,2,2,2,1,2,2,3,1
0,1,1,2,0,0,3,0,52,1,1,0,1,0,0,0,1,0,1,0,0,2,3,3,4,3,1,4,4,2,4,1,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,2,1,2,0
0,1,0,2,2,1,3,0,52,1,0,0,0,0,0,0,1,0,1,0,0,2,3,3,4,3,2,4,3,3,3,2,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,4,1,3,0
0,1,0,2,2,1,3,0,52,1,0,1,1,0,0,0,1,0,1,0,0,2,3,3,4,3,4,4,4,4,3,3,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,2,1,4,1
0,1,1,2,2,1,3,0,52,2,0,0,1,0,0,0,1,0,1,0,0,2,3,3,4,3,4,4,4,4,4,3,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,3,1,4,1
0,1,0,2,2,1,3,0,52,1,1,1,1,0,0,0,1,0,1,0,0,2,3,3,4,3,1,1,1,1,2,1,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,3,1,1,0
0,1,1,2,2,1,3,0,52,3,0,1,0,0,0,0,1,0,1,0,0,2,3,3,4,3,3,3,4,3,4,2,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,3,1,3,1
0,1,1,2,2,1,3,0,52,3,0,0,0,0,0,0,1,0,1,0,0,2,3,3,4,3,0,1,1,0,4,0,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,1,1,0,0
0,1,1,2,0,0,3,0,52,1,1,1,1,1,0,0,1,0,1,0,0,2,3,3,4,3,1,1,4,4,4,1,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,3,1,2,0
0,1,1,2,2,1,3,0,52,0,0,1,1,0,0,0,1,0,1,0,0,2,3,3,4,3,3,4,4,4,4,4,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,2,1,3,1
0,1,2,2,2,1,3,0,52,1,0,0,1,0,0,0,1,0,1,0,0,2,3,3,4,3,3,4,4,4,4,3,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,3,1,3,0
0,1,1,2,2,1,3,0,52,4,0,0,0,0,0,0,1,0,1,0,0,2,3,3,4,3,3,3,3,1,3,0,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,1,1,2,0
0,1,1,2,2,1,3,0,52,0,1,2,0,0,0,0,1,0,1,0,0,2,3,3,4,3,0,0,0,0,0,0,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,4,1,0,0
0,1,0,2,2,1,3,0,52,1,0,1,1,0,0,0,1,0,1,0,0,2,3,3,4,3,4,4,4,4,4,4,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,3,1,4,1
0,1,1,2,2,1,3,0,52,1,1,1,1,0,0,0,1,0,1,0,0,2,3,3,4,3,4,4,4,4,4,3,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,1,1,4,1
0,1,1,2,2,1,3,0,52,1,0,1,1,0,1,0,1,0,1,0,0,2,3,3,4,3,2,4,4,2,4,1,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,3,1,2,0
0,1,0,2,2,1,3,0,52,1,1,1,0,0,0,0,1,0,1,0,0,2,3,3,4,3,1,4,4,3,4,1,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,2,1,2,0
0,1,1,2,2,1,3,0,52,1,0,1,1,0,0,0,1,0,1,0,0,2,3,3,4,3,2,1,2,0,4,0,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,3,1,1,0
0,1,1,2,1,0,3,0,52,1,1,1,0,0,0,0,1,0,1,0,0,2,3,3,4,3,2,4,4,3,4,2,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,3,1,3,0
0,1,0,2,3,0,3,0,52,1,0,1,1,0,1,0,1,0,1,0,0,2,3,3,4,3,1,1,2,2,4,1,2,1,1,4,4,4,4,0,1,4,3,4,4,2,4,3,3,3,1,1,0
0,0,0,2,2,1,0,3,53,1,0,1,1,0,0,0,0,0,0,0,0,4,4,3,3,3,4,3,3,3,3,4,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,2,3,4,1
0,0,1,2,2,1,0,3,53,0,1,2,0,0,0,0,0,0,0,0,0,4,4,3,3,3,3,3,4,2,4,0,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,3,3,1,0
0,0,1,2,2,1,0,3,53,4,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,2,3,3,2,4,1,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,1,3,1,0
0,0,2,2,2,1,0,3,53,1,0,0,1,0,0,0,0,0,0,0,0,4,4,3,3,3,4,3,3,4,4,3,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,3,3,3,0
0,0,1,2,0,0,0,3,53,1,1,1,1,1,0,0,0,0,0,0,0,4,4,3,3,3,2,4,4,4,4,2,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,3,3,3,0
0,0,1,2,1,0,0,3,53,1,1,1,0,0,0,0,0,0,0,0,0,4,4,3,3,3,2,3,4,3,3,2,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,3,3,3,0
0,0,0,2,3,0,0,3,53,1,0,1,1,0,1,0,0,0,0,0,0,4,4,3,3,3,3,3,4,3,3,2,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,2,3,3,0
0,0,0,2,2,1,0,3,53,1,1,1,1,0,0,0,0,0,0,0,0,4,4,3,3,3,2,4,4,3,3,3,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,2,3,3,0
0,0,1,2,2,1,0,3,53,1,0,1,1,0,1,0,0,0,0,0,0,4,4,3,3,3,3,4,4,3,4,2,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,3,3,3,0
0,0,1,2,2,1,0,3,53,2,0,0,1,0,0,0,0,0,0,0,0,4,4,3,3,3,4,4,3,4,3,4,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,3,3,4,1
0,0,0,2,2,1,0,3,53,1,0,1,1,0,0,0,0,0,0,0,0,4,4,3,3,3,2,4,4,3,3,3,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,3,3,3,0
0,0,1,2,2,1,0,3,53,1,1,1,1,0,0,0,0,0,0,0,0,4,4,3,3,3,3,4,4,3,3,3,1,0,2,4,4,4,4,0,0,4,3,4,4,4,3,3,1,1,3,3,1
