gender,age,age_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
0,25,29,0,9,10,0.14,0.2,0.18,0.16,0.14,0.18,0.1552,0.1724,0.1724,0.1724,0.1724,0.1552,8,10,9,9,9,8.0,8.0,8.0,8.0,7.0,7.0,8,7,9,8,8,7,6,7,7,8,7,10,10,8,9,8,5,0.19,7,6.0,0
0,27,32,0,3,6,0.17241724172417242,0.17241724172417242,0.17241724172417242,0.17241724172417242,0.13791379137913792,0.17241724172417242,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,7.0,8.0,8.0,7.0,7.0,6.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.32,5,6.0,1
0,27,28,0,3,6,0.1738826117388261,0.1738826117388261,0.19568043195680432,0.19568043195680432,0.1086891310868913,0.1521847815218478,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,6.0,7.0,8.0,7.0,8.0,6.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.12,5,6.0,0
0,27,27,0,3,6,0.09519999999999999,0.1905,0.23809999999999998,0.1905,0.047599999999999996,0.23809999999999998,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,5.0,8.0,8.0,5.0,7.0,6.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.3,5,6.0,0
0,27,27,0,3,6,0.15558444155584442,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1332866713328667,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,7.0,7.0,8.0,7.0,8.0,7.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.31,5,7.0,1
0,29,26,0,10,4,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,0.1999800019998,0.15558444155584442,0.1999800019998,0.15558444155584442,0.1110888911108889,0.1777822217778222,8,8,6,9,9,7.0,8.0,8.0,9.0,9.0,10.0,9,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1,-0.01,5,6.0,1
0,29,27,1,10,4,0.075,0.175,0.2,0.225,0.125,0.2,0.1999800019998,0.15558444155584442,0.1999800019998,0.15558444155584442,0.1110888911108889,0.1777822217778222,8,8,6,9,9,1.0,1.0,1.0,1.0,1.0,1.0,9,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1,0.37,5,1.0,0
0,29,26,1,10,4,0.2,0.16,0.18,0.16,0.16,0.14,0.1999800019998,0.15558444155584442,0.1999800019998,0.15558444155584442,0.1110888911108889,0.1777822217778222,8,8,6,9,9,6.0,6.0,5.0,9.0,5.0,5.0,9,3,9,8,9,9,9,1,2,9,5,7,7,7,7,5,1,0.25,5,5.0,0
0,28,23,1,9,1,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,6.0,8.0,10.0,7.0,9.0,2.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.0,5,7.0,0
0,28,26,0,9,1,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,4.0,7.0,8.0,5.0,10.0,7.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.23,5,5.0,0
0,28,27,1,9,1,0.075,0.175,0.2,0.225,0.125,0.2,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,4.0,9.0,10.0,7.0,10.0,6.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.42,5,6.0,0
0,28,26,1,9,1,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,5.0,7.0,9.0,5.0,9.0,4.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.12,5,3.0,0
0,28,24,1,9,1,0.2051,0.0513,0.23079999999999998,0.1282,0.1795,0.2051,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,3.0,7.0,10.0,3.0,10.0,5.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,-0.07,5,3.0,0
0,28,26,1,9,1,0.1628,0.1628,0.18600000000000003,0.1628,0.1628,0.1628,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,6.0,10.0,9.0,10.0,7.0,7.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.09,5,8.0,1
0,28,25,0,9,1,0.16668333166683333,0.16668333166683333,0.16668333166683333,0.16668333166683333,0.14808519148085192,0.1851814818518148,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,6.0,10.0,10.0,6.0,10.0,10.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,-0.27,5,6.0,0
0,28,27,0,9,1,0.15558444155584442,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1332866713328667,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,6.0,10.0,10.0,6.0,10.0,10.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.05,5,6.0,0
0,28,27,1,9,1,0.09519999999999999,0.1905,0.23809999999999998,0.1905,0.047599999999999996,0.23809999999999998,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,4.0,10.0,10.0,5.0,7.0,6.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.06,5,6.0,0
0,28,28,1,9,1,0.1738826117388261,0.1738826117388261,0.19568043195680432,0.19568043195680432,0.1086891310868913,0.1521847815218478,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,5.0,10.0,9.0,6.0,9.0,7.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,-0.14,5,6.0,0
0,28,32,1,9,1,0.17241724172417242,0.17241724172417242,0.17241724172417242,0.17241724172417242,0.13791379137913792,0.17241724172417242,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,5.0,9.0,9.0,5.0,9.0,7.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,-0.14,5,5.0,0
0,22,27,0,1,5,0.2,0.2,0.2,0.25,0.05,0.1,0.2,0.2,0.2,0.1,0.1,0.2,7,7,8,8,10,4.0,8.0,9.0,7.0,8.0,2.0,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,0.43,5,5.0,0
0,28,28,0,9,1,0.14707058588282343,0.14707058588282343,0.14707058588282343,0.14707058588282343,0.20585882823435311,0.20585882823435311,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,7.0,9.0,8.0,8.0,8.0,7.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,-0.19,5,7.0,0
0,28,26,1,9,1,0.2,0.16,0.18,0.16,0.16,0.14,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,7.0,6.0,8.0,8.0,10.0,2.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.56,5,8.0,1
0,28,24,0,9,1,0.1351135113511351,0.18921892189218922,0.21622162216221621,0.1351135113511351,0.1351135113511351,0.18921892189218922,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,7.0,10.0,10.0,6.0,10.0,6.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,-0.21,5,7.0,0
0,28,28,1,9,1,0.21429999999999996,0.1667,0.21429999999999996,0.1667,0.11899999999999998,0.11899999999999998,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,7.0,8.0,9.0,7.0,10.0,4.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.01,5,7.0,0
0,28,42,1,9,1,0.23810000000000003,0.23810000000000003,0.23810000000000003,0.23810000000000003,0.0238,0.0238,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,6.0,9.0,8.0,9.0,8.0,8.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.25,5,8.0,1
0,28,30,0,9,1,0.18598140185981402,0.2092790720927907,0.23257674232576742,0.23257674232576742,0.023297670232976703,0.11628837116288371,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,7.0,8.0,9.0,7.0,10.0,8.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,-0.2,5,7.0,0
0,28,31,1,9,1,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1777822217778222,0.1332866713328667,0.15558444155584442,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,5.0,10.0,10.0,10.0,9.0,9.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,-0.28,5,7.0,0
0,28,29,0,9,1,0.14,0.2,0.18,0.16,0.14,0.18,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,5.0,5.0,7.0,5.0,9.0,4.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,0.19,5,4.0,0
0,27,23,0,3,6,0.1702,0.21280000000000002,0.1702,0.21280000000000002,0.1489,0.0851,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,6.0,7.0,8.0,7.0,9.0,5.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.48,5,6.0,0
0,27,26,0,3,6,0.1489,0.19149999999999998,0.21280000000000002,0.19149999999999998,0.1489,0.10640000000000001,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,7.0,6.0,8.0,7.0,8.0,7.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.17,5,7.0,1
0,27,27,0,3,6,0.075,0.175,0.2,0.225,0.125,0.2,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,6.0,7.0,8.0,7.0,8.0,7.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.11,5,6.0,0
0,27,26,0,3,6,0.21277872212778726,0.17018298170182983,0.21277872212778726,0.12768723127687232,0.06379362063793621,0.21277872212778726,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,7.0,10.0,10.0,7.0,10.0,5.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.11,5,8.0,1
0,27,24,0,3,6,0.2051,0.0513,0.23079999999999998,0.1282,0.1795,0.2051,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,6.0,7.0,7.0,6.0,8.0,5.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.31,5,5.0,0
0,27,26,0,3,6,0.1628,0.1628,0.18600000000000003,0.1628,0.1628,0.1628,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,8.0,8.0,9.0,8.0,9.0,6.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.28,5,7.0,1
0,27,25,0,3,6,0.16668333166683333,0.16668333166683333,0.16668333166683333,0.16668333166683333,0.14808519148085192,0.1851814818518148,0.142871425714857,0.18366326734653068,0.18366326734653068,0.16326734653069383,0.18366326734653068,0.142871425714857,7,9,7,8,9,6.0,6.0,7.0,6.0,6.0,5.0,8,5,8,8,8,8,8,6,9,8,8,8,8,6,7,8,3,0.03,5,5.0,0
0,28,23,1,9,1,0.25639999999999996,0.17949999999999997,0.1538,0.20509999999999998,0.10259999999999998,0.10259999999999998,0.1636163616361636,0.1636163616361636,0.18181818181818182,0.18181818181818182,0.1636163616361636,0.14551455145514552,7,9,9,9,9,10.0,8.0,8.0,9.0,9.0,6.0,9,8,9,10,9,9,5,8,1,9,9,10,10,9,7,10,7,-0.13,5,9.0,1
0,22,28,0,1,5,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.2,7,7,8,8,10,7.0,8.0,8.0,7.0,9.0,5.0,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,0.46,5,7.0,1
0,22,32,0,1,5,0.18,0.1,0.3,0.1,0.1,0.22,0.2,0.2,0.2,0.1,0.1,0.2,7,7,8,8,10,4.0,6.0,10.0,6.0,6.0,7.0,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,0.05,5,6.0,0
0,22,25,0,1,5,0.35,0.2,0.1,0.2,0.1,0.05,0.2,0.2,0.2,0.1,0.1,0.2,7,7,8,8,10,4.0,8.0,7.0,5.0,6.0,2.0,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,0.44,5,4.0,0
0,27,33,0,3,5,0.22,0.22,0.15,0.15,0.05,0.21,0.15,0.2,0.2,0.15,0.15,0.15,10,9,10,9,8,6.0,8.0,9.0,8.0,10.0,6.0,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.2,5,7.0,0
0,27,25,0,3,5,0.2,0.2,0.2,0.2,0.1,0.1,0.15,0.2,0.2,0.15,0.15,0.15,10,9,10,9,8,9.0,8.0,9.0,9.0,10.0,10.0,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.81,5,9.0,1
0,27,33,0,3,5,0.19,0.19,0.19,0.19,0.19,0.05,0.15,0.2,0.2,0.15,0.15,0.15,10,9,10,9,8,6.0,8.0,8.0,6.0,7.0,6.0,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.03,5,6.0,0
0,34,27,1,6,6,0.2,0.2,0.2,0.25,0.05,0.1,0.1,0.25,0.2,0.2,0.05,0.2,7,9,7,9,4,7.0,9.0,9.0,6.0,6.0,8.0,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.28,7,8.0,1
0,34,28,1,6,6,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.25,0.2,0.2,0.05,0.2,7,9,7,9,4,7.0,6.0,6.0,7.0,8.0,7.0,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.66,7,6.0,0
0,34,32,1,6,6,0.18,0.1,0.3,0.1,0.1,0.22,0.1,0.25,0.2,0.2,0.05,0.2,7,9,7,9,4,7.0,6.0,9.0,8.0,7.0,7.0,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.54,7,8.0,1
0,34,25,1,6,6,0.35,0.2,0.1,0.2,0.1,0.05,0.1,0.25,0.2,0.2,0.05,0.2,7,9,7,9,4,5.0,9.0,7.0,7.0,5.0,6.0,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.52,7,7.0,0
0,34,25,0,6,6,0.2,0.3,0.1,0.15,0.0,0.25,0.1,0.25,0.2,0.2,0.05,0.2,7,9,7,9,4,6.0,8.0,8.0,5.0,6.0,7.0,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.02,7,6.0,0
0,34,27,0,6,6,0.25,0.15,0.2,0.2,0.15,0.05,0.1,0.25,0.2,0.2,0.05,0.2,7,9,7,9,4,8.0,8.0,7.0,8.0,9.0,6.0,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.15,7,8.0,1
0,34,33,0,6,6,0.22,0.22,0.15,0.15,0.05,0.21,0.1,0.25,0.2,0.2,0.05,0.2,7,9,7,9,4,6.0,8.0,8.0,6.0,8.0,5.0,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.32,7,6.0,0
0,34,25,0,6,6,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.25,0.2,0.2,0.05,0.2,7,9,7,9,4,7.0,8.0,9.0,7.0,8.0,7.0,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.6,7,7.0,1
0,34,33,0,6,6,0.19,0.19,0.19,0.19,0.19,0.05,0.1,0.25,0.2,0.2,0.05,0.2,7,9,7,9,4,5.0,7.0,8.0,6.0,6.0,7.0,3,3,5,8,8,7,8,1,6,9,6,8,8,6,7,1,8,0.37,7,6.0,0
0,26,27,0,1,1,0.2,0.2,0.2,0.25,0.05,0.1,0.1,0.3,0.3,0.1,0.1,0.1,3,8,5,3,6,7.0,7.0,7.0,7.0,5.0,7.0,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,0.09,2,7.0,1
0,26,28,0,1,1,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,3,8,5,3,6,7.0,7.0,6.0,6.0,5.0,5.0,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,-0.31,2,6.0,1
0,27,27,0,3,5,0.25,0.15,0.2,0.2,0.15,0.05,0.15,0.2,0.2,0.15,0.15,0.15,10,9,10,9,8,9.0,8.0,9.0,8.0,9.0,7.0,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.14,5,8.0,1
0,26,32,0,1,1,0.18,0.1,0.3,0.1,0.1,0.22,0.1,0.3,0.3,0.1,0.1,0.1,3,8,5,3,6,5.0,7.0,6.0,5.0,6.0,3.0,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,0.18,2,6.0,0
0,26,25,1,1,1,0.2,0.3,0.1,0.15,0.0,0.25,0.1,0.3,0.3,0.1,0.1,0.1,3,8,5,3,6,4.0,5.0,5.0,4.0,7.0,3.0,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,-0.06,2,4.0,0
0,26,27,0,1,1,0.25,0.15,0.2,0.2,0.15,0.05,0.1,0.3,0.3,0.1,0.1,0.1,3,8,5,3,6,5.0,4.0,5.0,7.0,6.0,5.0,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,0.09,2,6.0,0
0,26,33,0,1,1,0.22,0.22,0.15,0.15,0.05,0.21,0.1,0.3,0.3,0.1,0.1,0.1,3,8,5,3,6,5.0,5.0,6.0,5.0,7.0,6.0,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,-0.18,2,6.0,0
0,26,25,0,1,1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.3,0.3,0.1,0.1,0.1,3,8,5,3,6,7.0,5.0,5.0,6.0,5.0,7.0,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,-0.38,2,6.0,1
0,26,33,0,1,1,0.19,0.19,0.19,0.19,0.19,0.05,0.1,0.3,0.3,0.1,0.1,0.1,3,8,5,3,6,5.0,5.0,5.0,4.0,4.0,3.0,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,0.28,2,5.0,0
0,29,27,0,1,1,0.2,0.2,0.2,0.25,0.05,0.1,0.9,0.02,0.02,0.02,0.02,0.02,8,10,8,8,8,5.0,6.0,8.0,7.0,6.0,6.0,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.51,2,7.0,1
0,29,28,0,1,1,0.2,0.2,0.2,0.1,0.1,0.2,0.9,0.02,0.02,0.02,0.02,0.02,8,10,8,8,8,5.0,7.0,8.0,6.0,7.0,5.0,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.0,2,6.0,0
0,29,32,0,1,1,0.18,0.1,0.3,0.1,0.1,0.22,0.9,0.02,0.02,0.02,0.02,0.02,8,10,8,8,8,4.0,7.0,10.0,7.0,8.0,5.0,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.11,2,6.0,0
0,29,25,0,1,1,0.35,0.2,0.1,0.2,0.1,0.05,0.9,0.02,0.02,0.02,0.02,0.02,8,10,8,8,8,4.0,9.0,8.0,6.0,6.0,4.0,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.14,2,6.0,0
0,29,25,1,1,1,0.2,0.3,0.1,0.15,0.0,0.25,0.9,0.02,0.02,0.02,0.02,0.02,8,10,8,8,8,5.0,10.0,10.0,9.0,6.0,7.0,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,-0.15,2,8.0,0
0,29,27,0,1,1,0.25,0.15,0.2,0.2,0.15,0.05,0.9,0.02,0.02,0.02,0.02,0.02,8,10,8,8,8,10.0,6.0,8.0,9.0,7.0,5.0,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.17,2,7.0,1
0,29,33,0,1,1,0.22,0.22,0.15,0.15,0.05,0.21,0.9,0.02,0.02,0.02,0.02,0.02,8,10,8,8,8,5.0,8.0,9.0,6.0,10.0,5.0,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.19,2,6.0,0
0,29,25,0,1,1,0.2,0.2,0.2,0.2,0.1,0.1,0.9,0.02,0.02,0.02,0.02,0.02,8,10,8,8,8,8.0,6.0,10.0,9.0,10.0,9.0,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,0.76,2,8.0,1
0,29,33,0,1,1,0.19,0.19,0.19,0.19,0.19,0.05,0.9,0.02,0.02,0.02,0.02,0.02,8,10,8,8,8,7.0,7.0,9.0,6.0,8.0,5.0,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,-0.01,2,6.0,0
0,26,25,0,1,1,0.35,0.2,0.1,0.2,0.1,0.05,0.1,0.3,0.3,0.1,0.1,0.1,3,8,5,3,6,4.0,4.0,4.0,5.0,5.0,4.0,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,-0.25,2,5.0,0
0,25,29,0,2,1,0.14,0.2,0.18,0.16,0.14,0.18,0.11539999999999997,0.1346,0.19229999999999997,0.19229999999999997,0.19229999999999997,0.17309999999999998,9,10,10,10,10,6.0,8.0,8.0,8.0,8.0,7.0,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,-0.03,5,8.0,1
0,27,25,0,3,5,0.2,0.3,0.1,0.15,0.0,0.25,0.15,0.2,0.2,0.15,0.15,0.15,10,9,10,9,8,5.0,8.0,8.0,5.0,7.0,5.0,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,-0.14,5,6.0,0
0,27,32,1,3,5,0.18,0.1,0.3,0.1,0.1,0.22,0.15,0.2,0.2,0.15,0.15,0.15,10,9,10,9,8,8.0,9.0,10.0,9.0,10.0,8.0,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,0.26,5,7.0,1
0,22,27,1,1,5,0.25,0.15,0.2,0.2,0.15,0.05,0.2,0.2,0.2,0.1,0.1,0.2,7,7,8,8,10,5.0,6.0,6.0,8.0,6.0,2.0,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,0.23,5,6.0,0
0,22,33,1,1,5,0.22,0.22,0.15,0.15,0.05,0.21,0.2,0.2,0.2,0.1,0.1,0.2,7,7,8,8,10,4.0,8.0,7.0,8.0,9.0,8.0,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,0.3,5,7.0,0
0,22,25,1,1,5,0.2,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.2,7,7,8,8,10,7.0,5.0,8.0,5.0,8.0,7.0,5,3,10,10,9,5,2,1,4,9,5,6,5,5,9,7,4,0.66,5,5.0,1
0,23,27,1,3,1,0.2,0.2,0.2,0.25,0.05,0.1,0.15,0.15,0.2,0.2,0.2,0.1,6,9,9,8,9,6.0,6.0,6.0,5.0,5.0,5.0,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,0.33,5,5.0,1
0,23,28,1,3,1,0.2,0.2,0.2,0.1,0.1,0.2,0.15,0.15,0.2,0.2,0.2,0.1,6,9,9,8,9,6.0,7.0,7.0,6.0,7.0,6.0,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,0.01,5,6.0,0
0,23,32,1,3,1,0.18,0.1,0.3,0.1,0.1,0.22,0.15,0.15,0.2,0.2,0.2,0.1,6,9,9,8,9,2.0,6.0,8.0,4.0,8.0,3.0,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,0.43,5,3.0,0
0,23,25,1,3,1,0.35,0.2,0.1,0.2,0.1,0.05,0.15,0.15,0.2,0.2,0.2,0.1,6,9,9,8,9,3.0,7.0,5.0,4.0,4.0,4.0,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,0.44,5,3.0,0
0,23,25,0,3,1,0.2,0.3,0.1,0.15,0.0,0.25,0.15,0.15,0.2,0.2,0.2,0.1,6,9,9,8,9,3.0,8.0,7.0,5.0,5.0,2.0,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,-0.63,5,4.0,0
0,23,27,0,3,1,0.25,0.15,0.2,0.2,0.15,0.05,0.15,0.15,0.2,0.2,0.2,0.1,6,9,9,8,9,7.0,6.0,6.0,8.0,7.0,7.0,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,0.04,5,7.0,1
0,23,33,0,3,1,0.22,0.22,0.15,0.15,0.05,0.21,0.15,0.15,0.2,0.2,0.2,0.1,6,9,9,8,9,2.0,5.0,5.0,2.0,5.0,2.0,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,0.31,5,2.0,0
0,23,25,0,3,1,0.2,0.2,0.2,0.2,0.1,0.1,0.15,0.15,0.2,0.2,0.2,0.1,6,9,9,8,9,3.0,7.0,7.0,6.0,9.0,5.0,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,0.65,5,5.0,0
0,23,33,0,3,1,0.19,0.19,0.19,0.19,0.19,0.05,0.15,0.15,0.2,0.2,0.2,0.1,6,9,9,8,9,5.0,9.0,8.0,7.0,8.0,5.0,1,3,3,10,9,10,2,1,7,7,1,9,9,6,10,10,7,0.11,5,5.0,0
